promotion_id,order_id,promo_code,discount_amount
900932,507367,BUNDLE20,18.7
901316,527085,FLASH25,60.66
901657,520724,BUNDLE20,155.24
901415,529842,REFERRAL5,107.14
900285,501230,VIP30,82.5
901251,501421,BUNDLE20,59.05
900197,522569,LOYALTY10,68.18
900971,504307,REFERRAL5,40.21
902227,518537,REFERRAL5,72.63
900463,507140,SPRING10,112.06
900401,511067,REFERRAL5,115.44
901306,524699,REFERRAL5,141.11
900397,506014,WELCOME15,96.81
902468,515853,REFERRAL5,116.78
900918,506623,VIP30,50.51
901638,523997,BUNDLE20,120.96
900497,522064,FLASH25,78.61
900107,507333,WELCOME15,165.87
902346,511103,REFERRAL5,120.36
901301,521619,WELCOME15,137.22
901036,511033,VIP30,78.41
901824,503435,WELCOME15,177.1
900871,526248,BUNDLE20,68.81
901385,504299,LOYALTY10,130.21
900469,520668,LOYALTY10,128.24
900892,510395,BUNDLE20,159.6
901208,507064,REFERRAL5,15.75
900827,521797,SPRING10,120.78
900059,515977,SPRING10,94.26
901092,503640,WELCOME15,45.83
900102,523422,VIP30,142.51
902406,521838,LOYALTY10,137.18
900377,519261,WELCOME15,173.29
902508,522330,REFERRAL5,95.57
902520,513834,SPRING10,35.97
900154,510011,FLASH25,173.28
900359,527974,REFERRAL5,131.22
902068,516410,BUNDLE20,135.65
900783,519844,VIP30,103.01
901510,520027,FLASH25,163.77
900563,510672,VIP30,161.15
900584,519501,FLASH25,61.04
901792,513367,SPRING10,188.16
902795,518512,VIP30,100.27
901182,526762,LOYALTY10,106.93
900801,517762,BUNDLE20,114.11
901190,502211,VIP30,182.83
900675,514775,SPRING10,124.16
902108,510030,WELCOME15,141.63
901639,516879,LOYALTY10,39.62
901202,512624,REFERRAL5,154.1
902491,507151,VIP30,107.48
901022,513328,BUNDLE20,198.95
902801,513532,FLASH25,51.09
901269,511651,WELCOME15,162.55
900657,528495,BUNDLE20,143.75
900868,501293,WELCOME15,156.97
901265,521180,LOYALTY10,181.69
901230,520164,BUNDLE20,35.77
901800,508240,SPRING10,104.62
900840,523076,WELCOME15,193.55
900222,509191,BUNDLE20,40.92
901319,513882,SPRING10,155.15
900969,517315,LOYALTY10,21.99
902425,512523,SPRING10,145.21
901245,510050,BUNDLE20,68.0
902741,523605,BUNDLE20,94.11
901396,520743,BUNDLE20,41.27
902464,512228,WELCOME15,55.35
902538,507925,BUNDLE20,120.46
900086,512178,WELCOME15,170.29
900593,519890,WELCOME15,11.2
900691,511837,LOYALTY10,86.39
900829,521066,SPRING10,159.77
901125,512994,FLASH25,159.02
901346,519880,FLASH25,80.99
901476,513481,WELCOME15,188.33
901997,510458,REFERRAL5,190.13
900278,506083,BUNDLE20,168.97
901964,505338,VIP30,176.27
900229,504418,FLASH25,163.97
902433,507334,BUNDLE20,102.4
901154,519447,SPRING10,170.28
901118,523160,BUNDLE20,93.25
900673,500411,REFERRAL5,181.78
902544,527572,VIP30,145.84
901473,504319,WELCOME15,97.46
901764,515366,BUNDLE20,166.77
900081,515290,VIP30,162.54
900380,520806,SPRING10,92.42
901010,526223,WELCOME15,183.87
900658,502263,VIP30,128.37
901090,510866,SPRING10,116.67
901828,506429,SPRING10,62.27
901955,512266,BUNDLE20,43.06
902136,515001,REFERRAL5,108.61
900692,527221,FLASH25,14.68
902691,519498,FLASH25,80.98
901328,529891,SPRING10,25.18
902324,509885,WELCOME15,143.54
900647,504303,WELCOME15,28.08
900482,511495,REFERRAL5,57.02
900568,521341,SPRING10,144.62
901574,512058,LOYALTY10,144.68
902602,521317,REFERRAL5,34.05
901963,511502,WELCOME15,120.03
900642,508584,SPRING10,172.84
902703,526608,REFERRAL5,143.31
900060,511908,REFERRAL5,152.25
900744,524891,WELCOME15,109.52
901266,526087,VIP30,101.52
900250,516165,VIP30,116.68
902095,521360,VIP30,67.55
901146,522584,BUNDLE20,161.95
900913,529532,FLASH25,60.51
902535,521172,LOYALTY10,114.85
901238,514861,VIP30,66.93
901747,529588,BUNDLE20,52.9
902187,526106,LOYALTY10,82.69
900029,520240,VIP30,183.44
902774,501187,FLASH25,104.91
900822,518834,REFERRAL5,185.61
900555,513318,LOYALTY10,144.05
901862,501177,FLASH25,41.4
900641,511072,WELCOME15,147.41
900039,514127,WELCOME15,73.29
902042,506969,VIP30,47.28
901793,507576,SPRING10,93.93
902198,517190,LOYALTY10,37.34
900406,511829,REFERRAL5,124.16
901465,510629,REFERRAL5,60.27
901005,508002,BUNDLE20,93.19
902780,521618,VIP30,113.52
900678,526007,REFERRAL5,192.24
900635,517433,LOYALTY10,11.51
900485,506268,SPRING10,32.19
902297,522121,REFERRAL5,93.5
901874,515598,WELCOME15,31.72
900043,520300,SPRING10,190.11
901849,507007,BUNDLE20,191.24
901178,527446,VIP30,110.92
901268,523286,WELCOME15,41.1
901618,521054,WELCOME15,41.75
902354,506440,WELCOME15,17.15
900424,511545,LOYALTY10,87.51
902305,525679,REFERRAL5,28.84
900472,521823,FLASH25,64.66
902745,503335,SPRING10,88.52
902312,518197,VIP30,41.32
902194,511933,SPRING10,137.49
902200,528161,VIP30,142.61
902100,522122,BUNDLE20,82.14
900719,521209,FLASH25,30.31
901494,507853,REFERRAL5,74.46
902185,526209,VIP30,114.96
901761,516819,FLASH25,104.82
900585,513094,REFERRAL5,74.74
902753,521508,FLASH25,106.56
901673,523685,BUNDLE20,165.82
900094,521726,REFERRAL5,14.67
902638,523952,VIP30,136.53
900806,529606,VIP30,32.07
900495,511517,REFERRAL5,158.75
902792,519250,REFERRAL5,36.37
901545,517739,FLASH25,53.57
901914,515537,VIP30,161.05
900694,505998,SPRING10,189.85
901782,524000,VIP30,75.39
901877,524442,VIP30,31.83
901787,515723,REFERRAL5,42.24
901067,520813,REFERRAL5,142.09
901572,516442,FLASH25,97.35
901079,529830,FLASH25,124.05
901994,510328,SPRING10,115.29
901081,519032,LOYALTY10,34.39
902365,507610,FLASH25,65.23
901593,507535,FLASH25,114.13
901363,515406,REFERRAL5,147.23
900842,507945,BUNDLE20,156.59
900723,521069,BUNDLE20,92.45
901358,503787,SPRING10,25.91
900245,522094,VIP30,79.61
900025,517310,REFERRAL5,97.3
900581,527089,LOYALTY10,34.27
900800,529131,VIP30,34.33
900720,503230,SPRING10,32.76
902010,503400,WELCOME15,138.96
901379,503356,WELCOME15,80.89
901977,513796,FLASH25,167.09
901878,528299,LOYALTY10,90.97
902157,513856,FLASH25,57.0
902724,505167,FLASH25,12.84
901530,517459,SPRING10,129.45
900451,508641,VIP30,105.36
901937,517834,BUNDLE20,22.67
900776,527850,BUNDLE20,128.61
900313,519533,BUNDLE20,128.61
901320,520019,BUNDLE20,112.2
900014,505949,REFERRAL5,28.73
902328,515248,FLASH25,57.63
902211,523518,LOYALTY10,67.26
902744,504726,SPRING10,114.92
900491,520756,BUNDLE20,184.54
902494,502891,VIP30,90.89
901770,504158,BUNDLE20,188.13
901688,520229,FLASH25,133.32
901911,501400,WELCOME15,179.97
900591,518436,LOYALTY10,147.47
902689,526830,BUNDLE20,75.69
901474,521029,BUNDLE20,160.05
900132,508284,BUNDLE20,42.72
902240,504082,WELCOME15,112.43
900689,518721,VIP30,188.87
900626,507276,BUNDLE20,91.63
901978,501517,REFERRAL5,73.71
902474,506053,LOYALTY10,52.89
902554,528667,FLASH25,27.86
900645,500903,REFERRAL5,139.17
900527,504039,BUNDLE20,193.28
901523,518333,WELCOME15,106.59
901730,522327,SPRING10,158.96
902352,518832,REFERRAL5,15.7
900128,516947,VIP30,33.48
902670,517081,WELCOME15,44.2
902505,524243,WELCOME15,44.79
900251,517504,REFERRAL5,154.3
900596,523311,FLASH25,178.1
900288,511501,VIP30,85.62
900163,509616,FLASH25,75.31
901933,503810,VIP30,80.84
900224,525709,BUNDLE20,56.09
901468,525484,FLASH25,86.56
900098,511911,SPRING10,142.12
900353,503580,WELCOME15,100.6
901453,501847,WELCOME15,174.01
900065,525184,LOYALTY10,179.15
901942,509784,REFERRAL5,15.88
900674,501713,SPRING10,114.57
901531,503293,BUNDLE20,40.74
900656,518324,VIP30,28.59
901626,507983,REFERRAL5,191.77
902455,507873,WELCOME15,95.33
900331,504542,LOYALTY10,103.56
902594,508557,FLASH25,20.73
900881,500952,SPRING10,76.09
901361,511375,REFERRAL5,145.33
901724,521105,LOYALTY10,25.77
900225,526437,REFERRAL5,122.7
901351,509327,LOYALTY10,74.74
902003,519576,REFERRAL5,120.46
901619,508517,REFERRAL5,119.54
902524,527051,SPRING10,19.41
902040,511057,FLASH25,77.34
901906,507989,BUNDLE20,61.0
900706,520415,BUNDLE20,61.67
900112,501490,LOYALTY10,123.61
902476,506090,BUNDLE20,137.65
900350,520004,BUNDLE20,22.36
900322,516058,VIP30,18.7
900455,504828,BUNDLE20,110.11
902431,515858,LOYALTY10,21.53
900306,515449,VIP30,184.93
902295,523079,REFERRAL5,80.73
900407,503999,BUNDLE20,36.31
901045,510278,REFERRAL5,197.75
900070,505838,LOYALTY10,14.12
902525,504750,VIP30,78.64
901226,508063,VIP30,151.5
902704,526608,VIP30,83.33
902342,518865,SPRING10,140.07
901785,515681,VIP30,100.41
901597,526548,SPRING10,131.08
900332,516128,SPRING10,39.45
902643,522218,SPRING10,102.92
900993,508633,BUNDLE20,76.78
901085,504532,VIP30,162.06
900290,512705,FLASH25,162.48
900525,511194,BUNDLE20,42.65
900114,529823,WELCOME15,148.35
901513,505199,BUNDLE20,56.22
900927,509225,WELCOME15,20.89
900917,512694,FLASH25,28.66
902032,518494,SPRING10,60.49
901380,506269,VIP30,12.23
902093,510870,VIP30,37.17
901259,508356,WELCOME15,69.71
901496,512714,SPRING10,171.86
900314,518693,SPRING10,32.29
902528,507545,REFERRAL5,139.64
900263,500784,REFERRAL5,126.96
902461,509433,FLASH25,110.76
901352,521113,VIP30,122.26
901837,505477,WELCOME15,108.2
901589,510341,WELCOME15,145.65
902765,523683,LOYALTY10,19.67
901762,525264,BUNDLE20,181.58
901504,524849,VIP30,29.97
902225,515544,WELCOME15,56.31
901753,518137,BUNDLE20,102.54
901007,516351,REFERRAL5,195.28
901402,505576,BUNDLE20,32.09
901157,509835,FLASH25,41.66
902755,502696,FLASH25,114.19
902644,522218,REFERRAL5,107.0
901690,528467,WELCOME15,195.93
901631,509194,FLASH25,112.38
901831,523177,REFERRAL5,159.93
900299,501426,WELCOME15,26.6
902396,510505,LOYALTY10,118.03
901570,529204,SPRING10,18.48
901326,525876,FLASH25,54.22
902121,512334,FLASH25,134.87
900697,511671,SPRING10,123.88
900159,520738,REFERRAL5,174.9
901372,516971,VIP30,155.8
901943,518539,SPRING10,163.27
900942,513800,LOYALTY10,78.79
901008,505064,WELCOME15,191.57
902501,525057,BUNDLE20,102.49
901709,512722,FLASH25,86.18
902409,500072,SPRING10,92.1
901536,500834,BUNDLE20,25.66
901332,508092,SPRING10,46.98
901080,523512,LOYALTY10,56.97
900687,512000,REFERRAL5,116.53
902343,515368,VIP30,39.61
900905,501169,VIP30,16.75
900644,500004,WELCOME15,69.5
900710,520815,BUNDLE20,82.87
900666,524601,VIP30,39.95
901623,509898,VIP30,156.86
900412,502581,REFERRAL5,176.8
901776,523498,FLASH25,111.05
901733,515689,REFERRAL5,191.89
901881,500550,REFERRAL5,80.61
900556,503689,SPRING10,87.66
902499,504778,WELCOME15,77.46
900023,500873,WELCOME15,181.09
900737,518212,VIP30,156.97
900671,509211,REFERRAL5,156.94
902062,515116,VIP30,114.86
901427,508095,REFERRAL5,194.49
900517,527312,FLASH25,85.37
902166,526867,VIP30,10.78
902375,503321,WELCOME15,50.52
901257,518999,BUNDLE20,126.41
902418,501363,WELCOME15,138.21
902267,515429,FLASH25,104.23
900777,504701,VIP30,48.14
900501,511844,SPRING10,41.84
900366,527375,WELCOME15,137.47
902427,509443,SPRING10,62.51
902534,515943,BUNDLE20,45.29
901042,516865,REFERRAL5,87.15
901649,515182,FLASH25,26.42
900859,503783,VIP30,20.88
900743,528194,WELCOME15,178.96
901305,523771,BUNDLE20,199.89
901386,523910,SPRING10,114.01
902304,505595,WELCOME15,119.38
901467,515754,WELCOME15,171.52
900352,503025,REFERRAL5,56.74
901162,527855,LOYALTY10,132.41
900811,519690,VIP30,169.6
901370,507262,FLASH25,110.67
900919,522541,SPRING10,179.83
901348,503617,BUNDLE20,80.64
901936,528553,VIP30,63.07
902697,516303,VIP30,129.05
900731,521653,WELCOME15,86.61
901789,527834,SPRING10,90.44
900821,527620,LOYALTY10,59.51
900869,516012,REFERRAL5,127.09
900543,518774,SPRING10,88.26
902153,513097,REFERRAL5,71.36
900526,524431,BUNDLE20,165.23
900207,522704,FLASH25,189.41
902401,526927,FLASH25,19.87
901483,527003,REFERRAL5,190.32
902251,526530,LOYALTY10,87.17
900651,506823,WELCOME15,116.3
900341,526251,BUNDLE20,94.11
902624,516108,VIP30,75.92
900962,521945,SPRING10,19.61
902716,513452,FLASH25,143.13
902627,502536,BUNDLE20,95.25
902075,520175,VIP30,116.43
901177,522279,LOYALTY10,40.41
902263,507152,WELCOME15,45.93
901223,528801,SPRING10,30.07
900342,525779,WELCOME15,41.52
900521,521868,LOYALTY10,20.18
900707,524867,SPRING10,185.3
901685,527986,FLASH25,151.04
900430,504917,WELCOME15,127.48
900368,501580,SPRING10,109.01
901293,500413,WELCOME15,160.04
902637,523952,LOYALTY10,113.43
901506,513681,VIP30,179.98
900506,513798,WELCOME15,59.55
902027,514004,VIP30,34.61
901537,523038,SPRING10,163.86
901203,522494,BUNDLE20,181.28
902802,513532,SPRING10,65.15
901390,504815,BUNDLE20,186.28
901147,523197,LOYALTY10,135.12
902089,506369,WELCOME15,76.85
900320,511013,SPRING10,197.74
902623,516108,BUNDLE20,141.54
902381,504287,FLASH25,100.89
902601,521317,SPRING10,71.5
901365,521876,LOYALTY10,94.27
901419,516386,SPRING10,181.33
900356,519968,REFERRAL5,188.39
902585,528590,VIP30,86.66
902169,508682,REFERRAL5,24.96
900680,513392,SPRING10,106.51
902036,515341,WELCOME15,28.19
901417,510024,FLASH25,73.38
901807,529463,BUNDLE20,13.41
902483,517393,BUNDLE20,126.29
901165,507637,REFERRAL5,144.32
900755,501695,FLASH25,186.61
901682,519393,REFERRAL5,28.29
901056,500059,WELCOME15,80.88
902268,515429,REFERRAL5,54.38
900194,529993,REFERRAL5,13.23
901441,517534,FLASH25,169.79
902621,503273,REFERRAL5,39.77
900358,527172,REFERRAL5,169.94
902138,502828,VIP30,69.37
900542,517025,VIP30,128.75
902622,503273,FLASH25,53.97
900538,525914,BUNDLE20,85.91
901781,509588,SPRING10,119.96
902807,501694,VIP30,100.13
900019,509151,VIP30,173.46
900646,510922,BUNDLE20,120.7
900435,501532,FLASH25,85.85
901986,512883,FLASH25,64.92
901663,505743,VIP30,170.93
900446,501703,WELCOME15,178.79
901254,508206,LOYALTY10,41.81
901784,501668,WELCOME15,44.94
900049,521452,BUNDLE20,124.07
900440,512117,WELCOME15,198.72
902797,508758,WELCOME15,34.64
901049,513489,LOYALTY10,36.14
901869,518741,LOYALTY10,152.54
901029,508796,SPRING10,114.66
900787,500362,BUNDLE20,22.2
901883,505497,WELCOME15,65.61
901895,503168,SPRING10,191.18
902345,511103,FLASH25,26.29
902578,504125,FLASH25,110.4
900310,507238,FLASH25,148.54
900810,515886,SPRING10,42.1
901378,505552,VIP30,17.63
902497,506832,FLASH25,91.37
901951,519201,BUNDLE20,68.52
901244,501397,VIP30,60.77
901561,507441,WELCOME15,85.02
902336,515602,BUNDLE20,100.52
901756,510012,REFERRAL5,93.99
900559,505421,FLASH25,180.15
902097,501457,LOYALTY10,32.09
901641,518050,FLASH25,107.55
900408,518916,WELCOME15,77.19
901645,524792,SPRING10,69.18
901286,525242,LOYALTY10,93.47
902160,502716,VIP30,24.42
902769,522132,VIP30,42.61
902023,517013,VIP30,54.99
902013,525154,WELCOME15,179.3
900873,517022,SPRING10,124.36
901723,524288,LOYALTY10,122.91
902415,521516,LOYALTY10,45.53
900031,526849,BUNDLE20,175.9
902085,505023,SPRING10,36.67
900486,529987,SPRING10,60.2
901840,500369,WELCOME15,44.33
900554,519426,WELCOME15,116.44
900874,500792,WELCOME15,105.55
901064,502099,BUNDLE20,33.88
901041,529362,REFERRAL5,163.46
900775,528642,FLASH25,44.4
901507,511620,WELCOME15,119.24
900130,527576,VIP30,41.0
900849,504182,LOYALTY10,44.51
902203,502848,WELCOME15,118.26
901163,529215,SPRING10,145.45
900456,508737,REFERRAL5,168.55
901525,508437,VIP30,169.33
901590,502979,LOYALTY10,79.27
900032,505963,VIP30,176.46
902430,522613,FLASH25,19.89
900494,511373,REFERRAL5,124.75
901818,516113,BUNDLE20,155.57
901281,505914,FLASH25,97.14
901381,526405,SPRING10,99.88
901310,528497,BUNDLE20,111.29
902091,521015,FLASH25,51.6
900886,524082,LOYALTY10,93.96
902039,517545,FLASH25,184.07
902727,524459,VIP30,34.23
901300,512702,BUNDLE20,152.0
901630,512966,LOYALTY10,56.27
901194,510526,LOYALTY10,118.04
901940,514884,WELCOME15,138.26
900934,502586,FLASH25,89.68
902640,523793,SPRING10,104.93
902414,515822,REFERRAL5,99.03
902202,507122,FLASH25,100.13
902217,517152,LOYALTY10,62.87
901481,516810,VIP30,85.7
901864,523266,LOYALTY10,153.56
900057,510510,LOYALTY10,166.43
902006,517566,REFERRAL5,121.56
900597,502110,SPRING10,109.59
900513,505727,REFERRAL5,69.37
900135,524287,BUNDLE20,37.13
902393,519282,LOYALTY10,141.64
900156,507070,FLASH25,69.87
902434,507334,SPRING10,88.86
901039,520149,REFERRAL5,49.3
900926,502164,VIP30,138.95
902313,524886,FLASH25,58.55
902326,505310,BUNDLE20,117.2
901134,500599,FLASH25,15.76
902484,517393,WELCOME15,128.52
900531,505345,BUNDLE20,20.02
900766,505390,FLASH25,105.26
900951,510434,BUNDLE20,196.74
902658,510721,REFERRAL5,120.37
902290,520396,FLASH25,121.41
900877,524612,VIP30,112.61
900814,527950,LOYALTY10,166.0
900410,514928,WELCOME15,54.51
901367,525599,BUNDLE20,186.94
900297,524081,BUNDLE20,68.41
900201,506716,BUNDLE20,80.51
900376,517377,BUNDLE20,47.91
900586,503102,REFERRAL5,82.83
902148,525685,FLASH25,108.94
901741,527166,LOYALTY10,35.7
900648,517572,BUNDLE20,151.35
900110,502192,WELCOME15,24.83
901579,509652,SPRING10,168.41
900631,509321,BUNDLE20,44.44
900158,527767,WELCOME15,85.34
902207,522577,LOYALTY10,141.29
902729,515819,FLASH25,136.67
902684,506563,REFERRAL5,112.13
902183,506668,FLASH25,50.36
902101,528536,FLASH25,29.44
902318,521702,FLASH25,108.37
902337,523785,SPRING10,19.75
901666,502436,VIP30,28.84
902274,528472,VIP30,109.44
902715,513452,REFERRAL5,110.48
901989,522411,FLASH25,182.38
902071,506525,WELCOME15,19.58
901515,521774,FLASH25,60.13
901307,522842,WELCOME15,10.41
900609,514091,VIP30,48.06
902693,518919,LOYALTY10,12.83
901968,518007,REFERRAL5,187.19
902763,501489,LOYALTY10,40.36
900498,522571,WELCOME15,153.77
902771,503463,SPRING10,133.8
901669,529122,REFERRAL5,198.83
900605,501959,SPRING10,163.86
900067,504354,LOYALTY10,34.64
900452,509779,BUNDLE20,100.07
902766,523683,WELCOME15,23.06
902390,504502,BUNDLE20,56.24
900144,508332,BUNDLE20,67.04
901798,505584,REFERRAL5,48.08
902421,513593,SPRING10,21.65
901628,521705,WELCOME15,134.81
901195,500764,BUNDLE20,26.72
901505,516922,REFERRAL5,193.43
901145,508079,FLASH25,171.47
900683,516581,VIP30,121.24
900090,526656,FLASH25,87.81
900973,517005,VIP30,114.59
901693,518279,SPRING10,125.18
901183,506416,FLASH25,146.08
900624,525743,FLASH25,108.95
901274,528946,WELCOME15,105.09
901979,524995,REFERRAL5,169.41
900421,529855,WELCOME15,47.05
900141,514808,SPRING10,114.09
901491,521076,REFERRAL5,137.08
901502,519940,LOYALTY10,31.78
900912,513870,LOYALTY10,44.32
900106,502672,BUNDLE20,21.37
902458,528831,FLASH25,29.92
900943,522421,SPRING10,36.87
901521,522325,REFERRAL5,94.37
902811,510969,FLASH25,56.55
902473,506053,WELCOME15,124.81
901636,525115,FLASH25,182.68
902351,518832,LOYALTY10,67.5
901149,523659,SPRING10,47.71
901373,519983,SPRING10,121.65
901393,519329,FLASH25,45.3
900351,516043,REFERRAL5,115.69
901046,519555,VIP30,16.6
900519,527442,BUNDLE20,127.9
902320,519287,WELCOME15,60.28
902322,511828,REFERRAL5,55.65
900050,529260,SPRING10,16.54
901086,502009,BUNDLE20,190.89
900054,504053,SPRING10,146.87
901101,519915,BUNDLE20,124.22
901587,525683,SPRING10,54.56
902385,518074,LOYALTY10,100.63
901501,515708,FLASH25,97.76
900819,526428,REFERRAL5,103.39
901169,522821,REFERRAL5,24.2
901568,502036,WELCOME15,173.88
900640,515679,BUNDLE20,195.83
901605,503843,WELCOME15,145.57
901051,501133,REFERRAL5,89.06
900252,522671,BUNDLE20,17.35
901790,525081,LOYALTY10,182.53
900957,518072,LOYALTY10,73.3
900026,501588,BUNDLE20,74.7
901430,512751,FLASH25,198.72
902126,512514,VIP30,129.77
901410,505705,FLASH25,145.79
902237,521699,LOYALTY10,48.97
900273,524382,VIP30,66.27
902289,520396,BUNDLE20,76.52
900906,505048,REFERRAL5,189.09
900311,510330,REFERRAL5,48.24
900985,513616,BUNDLE20,102.4
900242,520588,VIP30,28.43
900952,501864,VIP30,173.89
900508,510037,LOYALTY10,64.35
901087,527337,FLASH25,58.48
900899,526698,WELCOME15,76.75
901875,529612,FLASH25,169.08
900745,507260,LOYALTY10,69.9
901180,517177,SPRING10,60.35
902675,525283,LOYALTY10,72.16
900765,503456,VIP30,67.23
901516,503215,FLASH25,132.6
900274,511379,REFERRAL5,87.94
900307,504735,BUNDLE20,66.22
902111,513226,LOYALTY10,21.57
900261,524119,BUNDLE20,116.05
901752,511902,LOYALTY10,14.55
902357,529467,VIP30,33.05
900503,526284,WELCOME15,96.93
901652,514112,REFERRAL5,52.71
902048,503801,SPRING10,37.33
901136,520307,VIP30,66.68
902104,516241,REFERRAL5,46.14
900253,514917,WELCOME15,86.55
900215,512101,REFERRAL5,99.01
900876,507207,REFERRAL5,74.11
902537,507925,FLASH25,120.21
902479,501948,REFERRAL5,147.17
901222,511468,FLASH25,53.33
902589,526886,BUNDLE20,132.31
902117,504443,SPRING10,107.62
901672,526964,FLASH25,109.22
900896,526503,LOYALTY10,91.31
902529,530006,LOYALTY10,35.69
901919,512143,FLASH25,36.55
901954,521933,FLASH25,132.0
901946,504861,WELCOME15,13.25
901212,522249,WELCOME15,135.87
902043,518278,FLASH25,59.26
902362,510289,REFERRAL5,106.92
902113,500807,LOYALTY10,64.47
900855,525162,SPRING10,59.74
901140,521534,BUNDLE20,189.6
902702,514644,SPRING10,66.86
901338,527530,WELCOME15,146.87
900129,515486,SPRING10,46.86
900761,515464,LOYALTY10,138.58
902746,503335,BUNDLE20,26.69
901044,513588,REFERRAL5,37.95
901249,511335,SPRING10,57.37
902611,517645,LOYALTY10,133.95
902291,521303,VIP30,97.74
901100,501515,FLASH25,36.15
900830,525943,SPRING10,48.05
902533,515943,REFERRAL5,27.13
902681,518503,BUNDLE20,59.45
900360,506321,BUNDLE20,151.77
901856,523744,SPRING10,162.73
901248,509419,REFERRAL5,184.31
900269,526402,LOYALTY10,109.26
902713,524439,FLASH25,23.77
901541,522488,LOYALTY10,134.25
900795,529116,VIP30,102.59
901665,503660,SPRING10,157.56
901985,512555,LOYALTY10,43.68
901552,520502,SPRING10,65.64
902466,527625,SPRING10,70.93
900537,512327,LOYALTY10,161.43
902557,502914,FLASH25,36.25
902541,501635,BUNDLE20,35.96
900319,517978,LOYALTY10,179.15
901928,513430,LOYALTY10,117.17
902105,512434,SPRING10,123.34
901408,505822,BUNDLE20,80.96
901899,504154,REFERRAL5,47.73
900511,526826,WELCOME15,102.89
901571,511220,WELCOME15,131.99
902424,513901,LOYALTY10,43.45
902583,502936,FLASH25,114.92
901250,501201,REFERRAL5,29.08
901211,501004,WELCOME15,92.93
902059,514056,BUNDLE20,13.2
901711,507992,FLASH25,69.04
902231,512285,LOYALTY10,97.09
900628,517856,REFERRAL5,37.08
901141,514667,FLASH25,199.22
900947,519174,VIP30,18.28
902186,526209,LOYALTY10,118.12
901594,510865,FLASH25,195.42
900866,501602,VIP30,21.63
901794,517931,REFERRAL5,76.63
902065,507035,VIP30,19.31
900701,522722,BUNDLE20,144.96
900718,507804,REFERRAL5,189.96
901873,511096,SPRING10,93.56
902740,514139,REFERRAL5,66.03
900126,519419,SPRING10,152.49
900257,507818,REFERRAL5,129.24
901854,522740,LOYALTY10,51.45
902664,511068,WELCOME15,116.79
901578,527543,VIP30,183.17
900583,525744,REFERRAL5,135.49
900092,503885,VIP30,152.45
902558,502914,SPRING10,130.55
901808,518837,REFERRAL5,39.83
900017,506670,REFERRAL5,66.33
902699,525825,FLASH25,36.79
902206,501011,VIP30,14.44
901375,524437,LOYALTY10,95.46
901314,507956,LOYALTY10,70.31
901771,508840,WELCOME15,66.71
901566,514170,WELCOME15,60.45
900991,517890,REFERRAL5,75.99
900972,504434,BUNDLE20,11.55
900659,520514,SPRING10,137.14
900383,511584,SPRING10,165.02
901243,517059,VIP30,117.3
902657,510721,SPRING10,90.68
901732,514472,VIP30,133.3
902139,515404,SPRING10,88.04
900103,504658,WELCOME15,120.96
902551,510290,LOYALTY10,96.72
900615,528993,BUNDLE20,147.59
901553,500098,SPRING10,75.23
900914,521652,WELCOME15,61.01
901152,501965,LOYALTY10,73.9
902092,521015,SPRING10,40.41
900423,520554,BUNDLE20,17.13
900594,519297,LOYALTY10,24.01
902426,512523,FLASH25,60.14
902087,518339,BUNDLE20,38.11
901137,528390,BUNDLE20,107.65
902000,517873,VIP30,24.56
900589,500441,WELCOME15,29.14
900999,505723,LOYALTY10,28.3
900161,524219,LOYALTY10,85.51
901170,522942,BUNDLE20,74.51
900475,505115,WELCOME15,162.05
901735,521306,SPRING10,115.95
901282,505172,SPRING10,180.84
902145,506514,SPRING10,22.14
901210,516522,BUNDLE20,178.03
901340,523572,REFERRAL5,25.85
902445,527352,WELCOME15,148.74
901123,514046,LOYALTY10,153.77
902275,527001,FLASH25,19.23
900382,527275,SPRING10,97.96
900762,519780,FLASH25,184.86
901302,522873,REFERRAL5,57.56
901786,518022,SPRING10,10.93
902370,513249,SPRING10,147.76
901528,509056,FLASH25,45.07
902030,529581,VIP30,153.72
900751,517742,WELCOME15,193.51
902510,501032,LOYALTY10,26.17
901601,508655,VIP30,48.34
901011,513619,REFERRAL5,129.5
901698,511161,VIP30,180.05
901870,512704,VIP30,146.94
901990,522549,FLASH25,114.19
900714,528337,FLASH25,126.19
902420,505224,REFERRAL5,97.11
900398,528478,FLASH25,159.73
900390,517526,REFERRAL5,116.57
900189,529541,REFERRAL5,103.44
900922,513791,VIP30,89.7
900321,524961,VIP30,81.07
901200,524052,FLASH25,134.73
900123,504376,REFERRAL5,13.63
902058,523376,WELCOME15,28.52
900068,528757,VIP30,49.21
902213,515142,BUNDLE20,35.47
900805,511277,REFERRAL5,15.85
901811,515605,WELCOME15,164.09
901974,511848,BUNDLE20,26.22
902280,514067,SPRING10,101.79
901376,510560,REFERRAL5,193.08
900374,504334,VIP30,172.54
900572,510352,FLASH25,93.55
902655,520340,FLASH25,42.73
900727,515601,LOYALTY10,148.67
900272,505592,BUNDLE20,90.18
901646,504394,REFERRAL5,79.34
902569,525835,SPRING10,79.68
901670,507867,VIP30,195.84
900240,518809,BUNDLE20,75.17
902125,512514,FLASH25,127.89
902272,510942,VIP30,89.23
901918,503781,WELCOME15,191.43
901855,508433,WELCOME15,87.52
901595,513131,REFERRAL5,149.32
901967,510139,VIP30,34.01
